"BehaviorSpace results (NetLogo 6.2.2)"
"Ants.nlogo"
"pheromone trails"
"03/29/2023 16:58:36:949 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","foraging_strategies","blob_count","food_amount","population","salt","[step]","ticks"
"382","pheromone trails","5","30","100","60000","341","341"
"378","pheromone trails","3","300","100","420000","511","511"
"381","pheromone trails","5","30","100","0","382","382"
"376","pheromone trails","3","300","100","300000","639","639"
"384","pheromone trails","5","30","100","180000","257","257"
"375","pheromone trails","3","300","100","240000","743","743"
"380","pheromone trails","3","300","100","540000","511","511"
"383","pheromone trails","5","30","100","120000","391","391"
"386","pheromone trails","5","30","100","300000","313","313"
"377","pheromone trails","3","300","100","360000","611","611"
"391","pheromone trails","5","45","100","0","248","248"
"388","pheromone trails","5","30","100","420000","464","464"
"390","pheromone trails","5","30","100","540000","391","391"
"387","pheromone trails","5","30","100","360000","488","488"
"389","pheromone trails","5","30","100","480000","453","453"
"394","pheromone trails","5","45","100","180000","430","430"
"393","pheromone trails","5","45","100","120000","474","474"
"395","pheromone trails","5","45","100","240000","369","369"
"400","pheromone trails","5","45","100","540000","194","194"
"396","pheromone trails","5","45","100","300000","388","388"
"397","pheromone trails","5","45","100","360000","411","411"
"385","pheromone trails","5","30","100","240000","563","563"
"399","pheromone trails","5","45","100","480000","459","459"
"403","pheromone trails","5","60","100","120000","334","334"
"401","pheromone trails","5","60","100","0","434","434"
"392","pheromone trails","5","45","100","60000","720","720"
"402","pheromone trails","5","60","100","60000","550","550"
"404","pheromone trails","5","60","100","180000","471","471"
"398","pheromone trails","5","45","100","420000","600","600"
"407","pheromone trails","5","60","100","360000","536","536"
"405","pheromone trails","5","60","100","240000","523","523"
"412","pheromone trails","5","75","100","60000","340","340"
"406","pheromone trails","5","60","100","300000","599","599"
"409","pheromone trails","5","60","100","480000","467","467"
"408","pheromone trails","5","60","100","420000","401","401"
"410","pheromone trails","5","60","100","540000","494","494"
"413","pheromone trails","5","75","100","120000","480","480"
"418","pheromone trails","5","75","100","420000","321","321"
"415","pheromone trails","5","75","100","240000","424","424"
"414","pheromone trails","5","75","100","180000","651","651"
"419","pheromone trails","5","75","100","480000","342","342"
"417","pheromone trails","5","75","100","360000","453","453"
"411","pheromone trails","5","75","100","0","632","632"
"416","pheromone trails","5","75","100","300000","499","499"
"420","pheromone trails","5","75","100","540000","592","592"
"422","pheromone trails","5","90","100","60000","416","416"
"430","pheromone trails","5","90","100","540000","312","312"
"425","pheromone trails","5","90","100","240000","483","483"
"428","pheromone trails","5","90","100","420000","572","572"
"427","pheromone trails","5","90","100","360000","567","567"
"429","pheromone trails","5","90","100","480000","609","609"
"432","pheromone trails","5","105","100","60000","495","495"
"421","pheromone trails","5","90","100","0","658","658"
"426","pheromone trails","5","90","100","300000","572","572"
"423","pheromone trails","5","90","100","120000","824","824"
"424","pheromone trails","5","90","100","180000","650","650"
"436","pheromone trails","5","105","100","300000","334","334"
"435","pheromone trails","5","105","100","240000","487","487"
"438","pheromone trails","5","105","100","420000","358","358"
"431","pheromone trails","5","105","100","0","593","593"
"433","pheromone trails","5","105","100","120000","491","491"
"437","pheromone trails","5","105","100","360000","494","494"
"440","pheromone trails","5","105","100","540000","417","417"
"441","pheromone trails","5","120","100","0","576","576"
"434","pheromone trails","5","105","100","180000","741","741"
"439","pheromone trails","5","105","100","480000","474","474"
"445","pheromone trails","5","120","100","240000","405","405"
"443","pheromone trails","5","120","100","120000","698","698"
"444","pheromone trails","5","120","100","180000","613","613"
"442","pheromone trails","5","120","100","60000","886","886"
"448","pheromone trails","5","120","100","420000","586","586"
"446","pheromone trails","5","120","100","300000","745","745"
"447","pheromone trails","5","120","100","360000","765","765"
"453","pheromone trails","5","135","100","120000","474","474"
"451","pheromone trails","5","135","100","0","582","582"
"449","pheromone trails","5","120","100","480000","793","793"
"450","pheromone trails","5","120","100","540000","707","707"
"457","pheromone trails","5","135","100","360000","676","676"
"460","pheromone trails","5","135","100","540000","518","518"
"454","pheromone trails","5","135","100","180000","906","906"
"455","pheromone trails","5","135","100","240000","562","562"
"463","pheromone trails","5","150","100","120000","417","417"
"458","pheromone trails","5","135","100","420000","553","553"
"461","pheromone trails","5","150","100","0","736","736"
"459","pheromone trails","5","135","100","480000","514","514"
"452","pheromone trails","5","135","100","60000","900","900"
"456","pheromone trails","5","135","100","300000","759","759"
"462","pheromone trails","5","150","100","60000","575","575"
"470","pheromone trails","5","150","100","540000","451","451"
"466","pheromone trails","5","150","100","300000","727","727"
"465","pheromone trails","5","150","100","240000","804","804"
"471","pheromone trails","5","165","100","0","676","676"
"469","pheromone trails","5","150","100","480000","635","635"
"468","pheromone trails","5","150","100","420000","692","692"
"474","pheromone trails","5","165","100","180000","705","705"
"472","pheromone trails","5","165","100","60000","730","730"
"475","pheromone trails","5","165","100","240000","550","550"
"464","pheromone trails","5","150","100","180000","783","783"
"467","pheromone trails","5","150","100","360000","764","764"
"482","pheromone trails","5","180","100","60000","311","311"
"477","pheromone trails","5","165","100","360000","527","527"
"485","pheromone trails","5","180","100","240000","366","366"
"473","pheromone trails","5","165","100","120000","948","948"
"478","pheromone trails","5","165","100","420000","852","852"
"479","pheromone trails","5","165","100","480000","621","621"
"480","pheromone trails","5","165","100","540000","747","747"
"488","pheromone trails","5","180","100","420000","435","435"
"486","pheromone trails","5","180","100","300000","690","690"
